town,town_norm,community_type,priority,board,doctype,year,verdict,topic_hits,vote_hits,body_hits,topic_pages,npages,url,kind,err
Newburyport,newburyport,commuter rail,6,planning_board,decision,,FETCH_FAIL,0,0,0,,0,http://www.cityofnewburyport.com/sites/newburyportma/files/file/file/pb_special_permit_1.pdf,file,HTTPError
Newton,newton,subway or light rail,3,planning_board,minutes,,NO,0,0,0,,1,http://www.newtonma.gov/documents/Planning/Housing%20and%20CD/West%20Newton%20Armory/Meeting%20Minutes%20Summary%202.4.20%20(Final).pdf,file,
Norfolk,norfolk,commuter rail,4,select_board,warrant,,FETCH_FAIL,0,0,0,,0,http://www.norfolk.ma.us/assets/files/boards-and-committees/board-of-selectmen/warrants/article-11-floodplain-bylaw-as-proposed-by-planning-board.pdf,file,HTTPError
Norfolk,norfolk,commuter rail,4,select_board,warrant,,FETCH_FAIL,0,0,0,,0,http://www.norfolk.ma.us/assets/files/boards-and-committees/board-of-selectmen/warrants/article-13-stormwater-bylaw-only-sections-that-change.pdf,file,HTTPError
North Andover,northandover,commuter rail,5,,,,PROBABLE,8,0,12,1,0,https://northandoverma.gov/1009/MBTA-Communities-Public-Engagement,page,
North Andover,northandover,commuter rail,5,zoning,,,CONFIRMED,27,4,15,1,0,https://northandoverma.gov/359/MBTA-Communities-Multi-Family-Zoning,page,
North Andover,northandover,commuter rail,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,https://drive.google.com/uc?export=download&id=1Prf5Z9Nd6OLikFRu0R4yggnHJcvgWx5JHKzralxfI0s,file,HTTPError
North Andover,northandover,commuter rail,1,town_meeting,warrant,2026,NO,0,256,165,,50,https://drive.google.com/uc?export=download&id=1b6CoXO4kgZUp5jlwizDPsEgXYfYyNqAf,file,
North Attleborough,northattleborough,MBTA adjacent,5,zoning,,2022,NO,0,0,0,,13,https://www.nattleboro.com/DocumentCenter/View/2256,file,
North Attleborough,northattleborough,MBTA adjacent,5,zoning,bylaw,2025,CONFIRMED,9,2,7,"1,2",9,https://www.northattleborough.gov/DocumentCenter/View/8244/Measure-2025-008--Multi-Unit-Residenence-Overlay-District-MROD-PDF,file,
North Attleborough,northattleborough,MBTA adjacent,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,https://nattleboro.com/DocumentCenter/View/1969/September-1-20-Warrant-PDF,file,HTTPError
North Attleborough,northattleborough,MBTA adjacent,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,https://www.nattleboro.com/sites/northattleboroughma/files/uploads/061819_warrant.pdf,file,HTTPError
North Attleborough,northattleborough,MBTA adjacent,1,town_meeting,warrant,2022,FETCH_FAIL,0,0,0,,0,https://nattleboro.com/DocumentCenter/View/1968/April-5-2022-Posted-Warrant-PDF,file,HTTPError
North Attleborough,northattleborough,MBTA adjacent,2,city_council,minutes,,NO,0,0,0,,0,https://nattleboro.com/ImageRepository/Document?documentID=574,file,
North Attleborough,northattleborough,MBTA adjacent,2,city_council,minutes,,NO,0,10,3,,3,https://www.nattleboro.com/DocumentCenter/View/5507,file,
North Attleborough,northattleborough,MBTA adjacent,2,city_council,minutes,,NO,0,28,5,,3,https://www.nattleboro.com/DocumentCenter/View/5511,file,
North Attleborough,northattleborough,MBTA adjacent,2,city_council,minutes,,NO,0,35,2,,4,https://www.nattleboro.com/DocumentCenter/View/5512,file,
North Attleborough,northattleborough,MBTA adjacent,2,city_council,minutes,,NO,0,29,4,,3,https://www.nattleboro.com/DocumentCenter/View/5513,file,
Northborough,northborough,MBTA adjacent,1,town_meeting,minutes,2022,FETCH_FAIL,0,0,0,,0,https://www.town.northborough.ma.us/sites/g/files/vyhlif3571/f/uploads/town_meeting_minutes_first_night_04-25-2022.pdf,file,HTTPError
Northborough,northborough,MBTA adjacent,1,town_meeting,minutes,2024,CONFIRMED,2,874,150,44,77,https://www.town.northborough.ma.us/sites/g/files/vyhlif12221/f/uploads/town_meeting_minutes_04.22.2024.pdf,file,
Northborough,northborough,MBTA adjacent,1,town_meeting,warrant,2022,FETCH_FAIL,0,0,0,,0,https://www.town.northborough.ma.us/sites/g/files/vyhlif3571/f/uploads/town_meeting_warrant_with_motions_4-11-22_final_web_v.pdf,file,HTTPError
Northborough,northborough,MBTA adjacent,1,town_meeting,warrant,2023,FETCH_FAIL,0,0,0,,0,https://www.town.northborough.ma.us/sites/g/files/vyhlif3571/f/uploads/2023_annual_town_meeting_warrant_booklet_final_04.10.2023_0.pdf,file,HTTPError
Northborough,northborough,MBTA adjacent,1,town_meeting,warrant,2023,FETCH_FAIL,0,0,0,,0,https://www.town.northborough.ma.us/sites/g/files/vyhlif3571/f/uploads/2023_annual_town_meeting_warrant_booklet_final_04.10.2023_1.pdf,file,HTTPError
Northborough,northborough,MBTA adjacent,1,town_meeting,warrant,2023,FETCH_FAIL,0,0,0,,0,https://www.town.northborough.ma.us/sites/g/files/vyhlif3571/f/uploads/2023_annual_town_meeting_warrant_booklet_final_v2_04.10.2023.pdf,file,HTTPError
Northborough,northborough,MBTA adjacent,1,town_meeting,warrant,2024,CONFIRMED,2,654,139,33,119,https://www.town.northborough.ma.us/sites/g/files/vyhlif12221/f/uploads/final_warrant_-_ready_for_printing_4.10.24.pdf,file,
Northborough,northborough,MBTA adjacent,1,town_meeting,warrant,2024,NO,0,37,29,,27,https://www.town.northborough.ma.us/sites/g/files/vyhlif12221/f/uploads/stm_final_warrant_booklet_to_post_9.23.24_0.pdf,file,
Northborough,northborough,MBTA adjacent,1,town_meeting,warrant,2024,CONFIRMED,2,214,42,24,53,https://www.town.northborough.ma.us/sites/g/files/vyhlif12221/f/uploads/town_meeting_warrant_04.05.2024.pdf,file,
Northborough,northborough,MBTA adjacent,3,planning_board,minutes,2022,FETCH_FAIL,0,0,0,,0,https://www.town.northborough.ma.us/sites/g/files/vyhlif3571/f/minutes/01-04-2022_pb_zoom_minutes_approved_2-1-2022.pdf,file,HTTPError
Northbridge,northbridge,MBTA adjacent,1,town_meeting,minutes,2023,NO,0,15,11,,2,https://www.northbridgemass.org/DocumentCenter/View/925,file,
Northbridge,northbridge,MBTA adjacent,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://www.northbridgemass.org:80/pdf/fatm_warrant102202.pdf,file,HTTPError
Northbridge,northbridge,MBTA adjacent,1,town_meeting,warrant,,NO,0,0,13,,0,https://northbridgemass.org/387/Town-Meeting-Warrants,page,
Northbridge,northbridge,MBTA adjacent,1,town_meeting,warrant,2022,FETCH_FAIL,0,0,0,,0,https://www.northbridgemass.org/sites/g/files/vyhlif981/f/news/fatm_warrant_10.25.22_-_signed_final.pdf,file,HTTPError
Northbridge,northbridge,MBTA adjacent,1,town_meeting,warrant,2022,FETCH_FAIL,0,0,0,,0,https://www.northbridgemass.org/sites/g/files/vyhlif981/f/uploads/satm_5.3.22_warrant_final_3.30.22.pdf,file,HTTPError
Northbridge,northbridge,MBTA adjacent,1,town_meeting,warrant,2023,FETCH_FAIL,0,0,0,,0,https://www.northbridgemass.org/sites/g/files/vyhlif981/f/uploads/2023_satm_pubnoticewarrant_budget.3.15.23.pdf,file,HTTPError
Northbridge,northbridge,MBTA adjacent,1,town_meeting,warrant,2023,FETCH_FAIL,0,0,0,,0,https://www.northbridgemass.org/sites/g/files/vyhlif981/f/uploads/satm_5.2.23_warrant_-_final_signed_0.pdf,file,HTTPError
Northbridge,northbridge,MBTA adjacent,1,town_meeting,warrant,2023,FETCH_FAIL,0,0,0,,0,https://www.northbridgemass.org/sites/g/files/vyhlif981/f/uploads/satm_5.2.23_warrant_-_final_signed_1.pdf,file,HTTPError
Northbridge,northbridge,MBTA adjacent,1,town_meeting,warrant,2024,FETCH_FAIL,0,0,0,,0,https://www.northbridgemass.org/sites/g/files/vyhlif981/f/news/fatm_warrant_final_signed_10.22.24.pdf,file,HTTPError
Northbridge,northbridge,MBTA adjacent,1,town_meeting,warrant,2024,FETCH_FAIL,0,0,0,,0,https://www.northbridgemass.org/sites/g/files/vyhlif981/f/news/satm_5.7.24_warrant_-_final.pdf,file,HTTPError
North Reading,northreading,MBTA adjacent,5,,,,NO,0,0,0,,4,https://northreadingma.gov/DocumentCenter/View/1991/2,file,
North Reading,northreading,MBTA adjacent,5,,,,NO,0,0,0,,4,https://northreadingma.gov/DocumentCenter/View/428/loewl-road,file,
North Reading,northreading,MBTA adjacent,5,,,,CONFIRMED,23,6,20,1,0,https://northreadingma.gov/377/MBTA-Communities3A-Compliance,page,
North Reading,northreading,MBTA adjacent,1,town_meeting,warrant,,NO,0,56,37,,7,https://ma-northreading.civicplus.com/DocumentCenter/View/4425,file,
North Reading,northreading,MBTA adjacent,1,town_meeting,warrant,,NO,0,4,0,,1,https://northreadingma.gov/DocumentCenter/View/1028/Short-Term-Warrant-article,file,
North Reading,northreading,MBTA adjacent,1,town_meeting,warrant,,NO,0,5,0,,1,https://northreadingma.gov/DocumentCenter/View/1412/Warrant-Article,file,
North Reading,northreading,MBTA adjacent,1,town_meeting,warrant,,NO,0,2,0,,1,https://northreadingma.gov/DocumentCenter/View/1574/Warrant-Foodplain-Bylaw-Chhanges,file,
North Reading,northreading,MBTA adjacent,1,town_meeting,warrant,,NO,0,5,0,,1,https://northreadingma.gov/DocumentCenter/View/3057/Warrant-Article,file,
North Reading,northreading,MBTA adjacent,1,town_meeting,warrant,,NO,0,2,0,,1,https://northreadingma.gov/DocumentCenter/View/897/Warrant,file,
North Reading,northreading,MBTA adjacent,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,https://www.northreadingma.gov/sites/g/files/vyhlif3591/f/uploads/nrwarrant.pdf,file,HTTPError
Norton,norton,MBTA adjacent,5,,,,NO,0,1,0,,4,https://nortonma.org/DocumentCenter/View/736/Section-3A-Community-Setting-PDF,file,
Norton,norton,MBTA adjacent,5,,,,NO,0,1,0,,15,https://nortonma.org/DocumentCenter/View/737/Section-3A-Part-2-Town-Characteristics-PDF,file,
Norton,norton,MBTA adjacent,1,town_meeting,minutes,,NO,0,0,0,,4,https://nortonma.org/DocumentCenter/View/1947/Special-Town-Meeting-Minutes---June-8-1998-PDF,file,
Norton,norton,MBTA adjacent,1,town_meeting,minutes,,NO,0,0,0,,2,https://nortonma.org/DocumentCenter/View/1948/Special-Town-Meeting-Minutes---June-7-1999-PDF,file,
Norton,norton,MBTA adjacent,1,town_meeting,minutes,,NO,0,1,11,,1,https://nortonma.org/DocumentCenter/View/825,file,
Norton,norton,MBTA adjacent,1,town_meeting,minutes,,FETCH_FAIL,0,0,0,,0,https://www.nortonma.org/sites/g/files/vyhlif3606/f/uploads/minutes_for_the_annual_and_special_town_meeting.pdf,file,HTTPError
Norton,norton,MBTA adjacent,1,town_meeting,minutes,,NO,0,0,187,,0,https://nortonma.org/366/Town-Meeting-Warrants-Minutes,page,
Norton,norton,MBTA adjacent,1,town_meeting,minutes,2022,NO,0,119,23,,11,https://nortonma.org/DocumentCenter/View/1921/Annual-Town-Meeting-Minutes---October-17-2022-PDF,file,
Norton,norton,MBTA adjacent,1,town_meeting,minutes,2022,NO,0,213,50,,37,https://nortonma.org/DocumentCenter/View/1922/Special-and-Annual-Town-Meeting-Minutes---June-7-2022-PDF,file,
Norton,norton,MBTA adjacent,1,town_meeting,minutes,2022,NO,0,109,16,,12,https://nortonma.org/DocumentCenter/View/2022/Annual-Town-Meeting-Minutes---May-11-2015-PDF,file,
Norwell,norwell,MBTA adjacent,1,town_meeting,minutes,2024,FETCH_FAIL,0,0,0,,0,https://townofnorwell.net/government/town_meeting/STM_ATM_MINUTES_05-06-24.pdf?t=202606081604410,file,HTTPError
Norwell,norwell,MBTA adjacent,1,town_meeting,minutes,2024,FETCH_FAIL,0,0,0,,0,https://townofnorwell.net/government/town_meeting/STM_MINUTES_12-12-24.pdf?t=202606081605180,file,HTTPError
Norwell,norwell,MBTA adjacent,1,town_meeting,minutes,2025,FETCH_FAIL,0,0,0,,0,https://townofnorwell.net/government/town_meeting/STM_ATM_MINUTES_05-05-25.pdf?t=202606081606040,file,HTTPError
Norwell,norwell,MBTA adjacent,1,town_meeting,minutes,2026,FETCH_FAIL,0,0,0,,0,https://townofnorwell.net/government/town_meeting/STM_ATM_Minutes_05-04-26.pdf?t=202606081606510,file,HTTPError
Norwell,norwell,MBTA adjacent,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://www.townofnorwell.net/Public_Documents/NorwellMA_Admin/07Warrant.pdf,file,HTTPError
Norwell,norwell,MBTA adjacent,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://www.townofnorwell.net/Public_Documents/NorwellMA_Admin/08Warrant.pdf,file,HTTPError
Norwell,norwell,MBTA adjacent,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,https://www.townofnorwell.net/sites/g/files/vyhlif1011/f/pages/amended_stm_warrant_index_and_st._helens_sheet.pdf,file,HTTPError
Norwell,norwell,MBTA adjacent,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,https://www.townofnorwell.net/sites/g/files/vyhlif1011/f/pages/fy24_art_2_for_warrant_book-final.pdf,file,HTTPError
Norwell,norwell,MBTA adjacent,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,https://www.townofnorwell.net/sites/g/files/vyhlif1011/f/uploads/fy23_art_2_budget-warrant_version_0.pdf,file,HTTPError
Norwell,norwell,MBTA adjacent,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,https://www.townofnorwell.net/sites/g/files/vyhlif1011/f/uploads/fy23_art_2_budget-warrant_version_3.pdf,file,HTTPError
Norwood,norwood,bus,5,,,,NO,0,0,0,,0,https://cms5.revize.com/revize/security/index.jsp?webspace=norwoodma25&filename=/departments/planning_and_economic_development/mbta_communities_faqs.php,file,
Norwood,norwood,bus,5,,,,NO,0,0,0,,0,https://cms5.revize.com/revize/security/index.jsp?webspace=norwoodma25&filename=/departments/planning_and_economic_development/mbta_community_initiative.php,file,
Norwood,norwood,bus,5,,,,FETCH_FAIL,0,0,0,,0,https://www.norwoodma.gov/departments/planning_and_economic_development/Economic Development Dept/Action Plan for MBTA Communities - Draft.pdf?t=202603060936390,file,HTTPError
Norwood,norwood,bus,5,,,,CONFIRMED,20,11,30,1,0,https://www.norwoodma.gov/departments/planning_and_economic_development/mbta_communities_faqs.php,page,
Norwood,norwood,bus,5,,,,CONFIRMED,17,4,32,1,0,https://www.norwoodma.gov/departments/planning_and_economic_development/mbta_community_initiative.php,page,
Norwood,norwood,bus,5,,,2022,FETCH_FAIL,0,0,0,,0,https://www.norwoodma.gov/departments/planning_and_economic_development/MBTA Communities Memo 3.7.22 SDB.docx?t=202203101319500,file,HTTPError
Norwood,norwood,bus,5,,,2023,FETCH_FAIL,0,0,0,,0,https://www.norwoodma.gov/departments/planning_and_economic_development/MBTA Communities Advisory_3-15-23_AGO.pdf?t=202303161013570,file,HTTPError
Norwood,norwood,bus,5,zoning,,2023,FETCH_FAIL,0,0,0,,0,https://www.norwoodma.gov/departments/planning_and_economic_development/MBTA Multifamily Zoning 101.pptx (1).pdf?t=202305231320320,file,HTTPError
Norwood,norwood,bus,1,town_meeting,warrant,,NO,0,0,0,,0,https://cms5.revize.com/revize/security/index.jsp?webspace=norwoodma25&filename=/departments/police/warrant_team.php,file,
Norwood,norwood,bus,1,town_meeting,warrant,,NO,0,1,5,,0,https://www.norwoodma.gov/departments/police/warrant_team.php,page,
Paxton,paxton,MBTA adjacent,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://www.townofpaxton.net/sites/g/files/vyhlif4846/f/uploads/complete_warrant_with_budget.pdf,file,URLError
Paxton,paxton,MBTA adjacent,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://www.townofpaxton.net/vertical/sites/%7B4877D6D1-B638-4BAD-B942-A67C40C2215D%7D/uploads/FY15_Town_Warrant.pdf,file,URLError
Paxton,paxton,MBTA adjacent,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://www.townofpaxton.net:80/vertical/sites/%7B4877D6D1-B638-4BAD-B942-A67C40C2215D%7D/uploads/FY17_Annual_Town_Warrant.pdf,file,URLError
Paxton,paxton,MBTA adjacent,1,town_meeting,warrant,2023,FETCH_FAIL,0,0,0,,0,http://www.townofpaxton.net/sites/g/files/vyhlif4846/f/events/special_town_meeting_warrant_11.20.2023.pdf,file,URLError
Paxton,paxton,MBTA adjacent,1,town_meeting,warrant,2023,FETCH_FAIL,0,0,0,,0,http://www.townofpaxton.net/sites/g/files/vyhlif4846/f/uploads/special_town_meeting_warrant_11.20.2023.pdf,file,URLError
Paxton,paxton,MBTA adjacent,1,town_meeting,warrant,2024,FETCH_FAIL,0,0,0,,0,http://www.townofpaxton.net/sites/g/files/vyhlif4846/f/uploads/atm_warrant_5.6.2024.pdf,file,URLError
Paxton,paxton,MBTA adjacent,1,town_meeting,warrant,2024,FETCH_FAIL,0,0,0,,0,http://www.townofpaxton.net/sites/g/files/vyhlif4846/f/uploads/special_town_meeting_warrant_11.18.2024.pdf,file,URLError
Paxton,paxton,MBTA adjacent,1,town_meeting,warrant,2024,FETCH_FAIL,0,0,0,,0,http://www.townofpaxton.net/sites/g/files/vyhlif4846/f/uploads/special_town_meeting_warrant_8.19.24.pdf,file,URLError
Paxton,paxton,MBTA adjacent,1,town_meeting,warrant,2024,FETCH_FAIL,0,0,0,,0,http://www.townofpaxton.net/sites/g/files/vyhlif4846/f/uploads/state_primary_warrant_9.3.24.pdf,file,URLError
Paxton,paxton,MBTA adjacent,1,town_meeting,warrant,2024,FETCH_FAIL,0,0,0,,0,http://www.townofpaxton.net/sites/g/files/vyhlif4846/f/uploads/stm_warrant_6.27.24.pdf,file,URLError
Peabody,peabody,bus,5,zoning,,,PROBABLE,6,0,6,"1,7",8,https://peabody-ma.gov/city clerk/Zoning Amendment - Multi-family Overlay District MFOD.pdf,file,
Peabody,peabody,bus,2,city_council,minutes,,FETCH_FAIL,0,0,0,,0,http://peabody-ma.gov/pdf_minutes/city_council/011416%20REG.%20MEETING.pdf,file,HTTPError
Peabody,peabody,bus,2,city_council,minutes,,FETCH_FAIL,0,0,0,,0,http://peabody-ma.gov/pdf_minutes/city_council/012314%20REG.%20MEETING(2).pdf,file,HTTPError
Peabody,peabody,bus,2,city_council,minutes,,FETCH_FAIL,0,0,0,,0,http://peabody-ma.gov/pdf_minutes/city_council/012314%20REG.%20MEETING.pdf,file,HTTPError
Peabody,peabody,bus,2,city_council,minutes,,FETCH_FAIL,0,0,0,,0,http://peabody-ma.gov/pdf_minutes/city_council/012816%20REG.%20MEETING.pdf,file,HTTPError
Peabody,peabody,bus,2,city_council,minutes,,FETCH_FAIL,0,0,0,,0,http://peabody-ma.gov/pdf_minutes/city_council/021116%20REG.%20MEETING.pdf,file,HTTPError
Peabody,peabody,bus,2,city_council,minutes,,FETCH_FAIL,0,0,0,,0,http://peabody-ma.gov/pdf_minutes/city_council/022516%20REG.%20MEETING.pdf,file,HTTPError
Peabody,peabody,bus,2,city_council,minutes,,FETCH_FAIL,0,0,0,,0,http://peabody-ma.gov/pdf_minutes/city_council/031016%20REG.%20MEETING.pdf,file,HTTPError
Peabody,peabody,bus,2,city_council,minutes,,FETCH_FAIL,0,0,0,,0,http://peabody-ma.gov/pdf_minutes/city_council/033116%20REG.%20MEETING.pdf,file,HTTPError
Peabody,peabody,bus,2,city_council,minutes,,FETCH_FAIL,0,0,0,,0,http://peabody-ma.gov/pdf_minutes/city_council/050516%20REG.%20MEETING.pdf,file,HTTPError
Pembroke,pembroke,MBTA adjacent,1,town_meeting,warrant,,NO,0,1,19,,0,https://ma-pembroke.civicplus.com/1956/Past-Town-Meeting-Warrants,file,
Pembroke,pembroke,MBTA adjacent,1,town_meeting,warrant,,NO,0,1,22,,7,https://www.pembroke-ma.gov/DocumentCenter/View/3466/Placing-an-Article-on-a-Town-Meeting-Warrant-3,file,
Pembroke,pembroke,MBTA adjacent,1,town_meeting,warrant,,NO,0,13,0,,2,https://www.pembroke-ma.gov/DocumentCenter/View/7017/Application-for-Warrant-of-Apprehension-Section-12-Mental-Health,file,
Pembroke,pembroke,MBTA adjacent,1,town_meeting,warrant,,NO,0,10,0,,2,https://www.pembroke-ma.gov/DocumentCenter/View/7018/Application-for-Warrant-of-Apprehension-Section-35-Substance-Abuse,file,
Pembroke,pembroke,MBTA adjacent,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,https://www.pembroke-ma.gov/sites/g/files/vyhlif3666/f/pages/placing_an_article_on_a_town_meeting_warrant.pdf,file,HTTPError
Pembroke,pembroke,MBTA adjacent,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,https://www.pembroke-ma.gov/sites/g/files/vyhlif3666/f/uploads/placing_an_article_on_a_town_meeting_warrant.pdf,file,HTTPError
Pembroke,pembroke,MBTA adjacent,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,https://www.pembroke-ma.gov/sites/g/files/vyhlif3666/f/uploads/placing_an_article_on_a_town_meeting_warrant_2.pdf,file,HTTPError
Pembroke,pembroke,MBTA adjacent,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,https://www.pembroke-ma.gov/sites/pembrokema/files/uploads/placing_an_article_on_a_town_meeting_warrant.pdf,file,HTTPError
Pembroke,pembroke,MBTA adjacent,1,town_meeting,warrant,,NO,0,1,19,,0,https://www.pembroke-ma.gov/1956/Past-Town-Meeting-Warrants,page,
Pembroke,pembroke,MBTA adjacent,1,town_meeting,warrant,,NO,0,1,22,,7,https://www.pembroke-ma.gov/DocumentCenter/View/1085/Placing-an-Article-on-a-Town-Meeting-Warrant-3,page,
Plymouth,plymouth,commuter rail,5,,,,PROBABLE,11,5,0,"2,4,5,7,11,15,16,18",32,https://plymouth-ma.gov/DocumentCenter/View/4373/Plymouth-MBTA-Communities-Information-Sessions-Presentation,file,
Plymouth,plymouth,commuter rail,5,,,,PROBABLE,1,0,1,1,1,https://plymouth-ma.gov/DocumentCenter/View/4736/MBTA-Communities-Overlay-District-Map,file,
Plymouth,plymouth,commuter rail,5,,,,NO,0,5,0,,0,https://www.plymouth-ma.gov/DocumentCenter/View/4235,file,
Plymouth,plymouth,commuter rail,5,,,,CONFIRMED,7,2,8,1,0,https://plymouth-ma.gov/1246/MBTA-Communities,page,
Plymouth,plymouth,commuter rail,5,,,2023,NO,0,3,0,,0,https://www.plymouth-ma.gov/DocumentCenter/View/4540,file,
Plymouth,plymouth,commuter rail,5,zoning,bylaw,2024,CONFIRMED,14,7,16,"1,2,3,4,5,6,7",7,https://plymouth-ma.gov/DocumentCenter/View/4738/MBTA-communities-Draft-Zoning-Bylaw-1242024,file,
Plymouth,plymouth,commuter rail,1,town_meeting,minutes,,FETCH_FAIL,0,0,0,,0,http://www.plymouth-ma.gov/sites/plymouthma/files/uploads/fall_town_meeting_minutes_all_combined.pdf,file,HTTPError
Plymouth,plymouth,commuter rail,1,town_meeting,minutes,2022,FETCH_FAIL,0,0,0,,0,https://www.plymouth-ma.gov/sites/g/files/vyhlif3691/f/uploads/minutes_by_article_spring_2022_town_meeting.pdf,file,HTTPError
